detected_X_V (unit),detected_Y_V (unit),detected_Z_V (unit),detected_X_P (unit),detected_Y_P (unit),detected_Z_P (unit),detected_XF (unit),detected_YF (unit),detected_ZF (unit),X_position (unit),Y_position (unit),Z_position (unit)
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.62E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,4.50E-01,1.50E-01,4.00E-02
3.22E-02,2.39E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.42E-02,4.08E-04,4.63E-02,5.00E-01,1.00E-01,3.50E-02
-1.78E-02,5.24E-02,5.47E-02,4.00E-02,-4.00E-02,4.00E-02,-2.84E-03,4.81E-02,4.65E-02,5.00E-01,1.00E-01,3.95E-02
-1.78E-02,5.24E-02,5.42E-02,4.00E-02,-4.00E-02,4.00E-02,-2.84E-03,4.81E-02,4.63E-02,5.00E-01,1.00E-01,3.99E-02
-1.78E-02,5.24E-02,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,-2.84E-03,4.81E-02,4.63E-02,5.00E-01,1.00E-01,4.00E-02
-1.78E-02,5.24E-02,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,-2.84E-03,4.81E-02,4.63E-02,5.00E-01,1.00E-01,4.00E-02
-1.78E-02,5.24E-02,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,-2.84E-03,4.81E-02,4.63E-02,5.00E-01,1.00E-01,4.00E-02
-1.78E-02,5.24E-02,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,-2.84E-03,4.81E-02,4.63E-02,5.00E-01,1.00E-01,4.00E-02
-1.78E-02,5.24E-02,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,-2.84E-03,4.81E-02,4.63E-02,5.00E-01,1.00E-01,4.00E-02
-1.78E-02,5.24E-02,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,-2.84E-03,4.81E-02,4.63E-02,5.00E-01,1.00E-01,4.00E-02
-1.78E-02,5.24E-02,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,-2.84E-03,4.81E-02,4.63E-02,5.00E-01,1.00E-01,4.00E-02
-1.78E-02,5.24E-02,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,-2.84E-03,4.81E-02,4.63E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.00E-01,1.00E-01,4.00E-02
3.59E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,3.69E-02,-4.28E-03,4.62E-02,5.50E-01,1.00E-01,3.50E-02
-1.41E-02,-2.53E-03,5.46E-02,4.00E-02,-4.00E-02,4.00E-02,-1.23E-04,-4.28E-03,4.65E-02,5.50E-01,1.00E-01,3.95E-02
-1.41E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,-1.23E-04,-4.28E-03,4.63E-02,5.50E-01,1.00E-01,3.99E-02
-1.41E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,-1.23E-04,-4.28E-03,4.62E-02,5.50E-01,1.00E-01,4.00E-02
-1.41E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,-1.23E-04,-4.28E-03,4.62E-02,5.50E-01,1.00E-01,4.00E-02
-1.41E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,-1.23E-04,-4.28E-03,4.62E-02,5.50E-01,1.00E-01,4.00E-02
-1.41E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,-1.23E-04,-4.28E-03,4.62E-02,5.50E-01,1.00E-01,4.00E-02
-1.41E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,-1.23E-04,-4.28E-03,4.62E-02,5.50E-01,1.00E-01,4.00E-02
-1.41E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,-1.23E-04,-4.28E-03,4.62E-02,5.50E-01,1.00E-01,4.00E-02
-1.41E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,-1.23E-04,-4.28E-03,4.62E-02,5.50E-01,1.00E-01,4.00E-02
-1.41E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,-1.23E-04,-4.28E-03,4.62E-02,5.50E-01,1.00E-01,4.00E-02
-1.41E-02,-2.53E-03,5.41E-02,4.00E-02,-4.00E-02,4.00E-02,-1.23E-04,-4.28E-03,4.62E-02,5.50E-01,1.00E-01,4.00E-02
3.84E-02,-9.65E-03,5.40E-02,4.00E-02,-4.00E-02,4.00E-02,3.88E-02,-1.11E-02,4.62E-02,5.50E-01,1.00E-01,4.00E-02
3.84E-02,-9.65E-03,5.40E-02,4.00E-02,-4.00E-02,4.00E-02,3.88E-02,-1.11E-02,4.62E-02,5.50E-01,1.00E-01,4.00E-02
3.84E-02,-9.65E-03,5.40E-02,4.00E-02,-4.00E-02,4.00E-02,3.88E-02,-1.11E-02,4.62E-02,5.50E-01,1.00E-01,4.00E-02
3.84E-02,-9.65E-03,5.40E-02,4.00E-02,-4.00E-02,4.00E-02,3.88E-02,-1.11E-02,4.62E-02,5.50E-01,1.00E-01,4.00E-02
3.84E-02,-9.65E-03,5.40E-02,4.00E-02,-4.00E-02,4.00E-02,3.88E-02,-1.11E-02,4.62E-02,5.50E-01,1.00E-01,4.00E-02
3.84E-02,-9.65E-03,5.40E-02,4.00E-02,-4.00E-02,4.00E-02,3.88E-02,-1.11E-02,4.62E-02,5.50E-01,1.00E-01,4.00E-02
3.84E-02,-9.65E-03,5.40E-02,4.00E-02,-4.00E-02,4.00E-02,3.88E-02,-1.11E-02,4.62E-02,5.50E-01,1.00E-01,4.00E-02
3.84E-02,-9.65E-03,5.40E-02,4.00E-02,-4.00E-02,4.00E-02,3.88E-02,-1.11E-02,4.62E-02,5.50E-01,1.00E-01,4.00E-02
3.84E-02,-9.65E-03,5.40E-02,4.00E-02,-4.00E-02,4.00E-02,3.88E-02,-1.11E-02,4.62E-02,5.50E-01,1.00E-01,4.00E-02
3.84E-02,-9.65E-03,5.40E-02,4.00E-02,-4.00E-02,4.00E-02,3.88E-02,-1.11E-02,4.62E-02,5.50E-01,1.00E-01,4.00E-02
3.84E-02,-9.65E-03,5.40E-02,4.00E-02,-4.00E-02,4.00E-02,3.88E-02,-1.11E-02,4.62E-02,5.50E-01,1.00E-01,4.00E-02
3.84E-02,-9.65E-03,5.40E-02,4.00E-02,-4.00E-02,4.00E-02,3.88E-02,-1.11E-02,4.62E-02,5.50E-01,1.00E-01,4.00E-02
3.84E-02,-9.65E-03,5.40E-02,4.00E-02,-4.00E-02,4.00E-02,3.88E-02,-1.11E-02,4.62E-02,5.50E-01,1.00E-01,4.00E-02
3.84E-02,-9.65E-03,5.40E-02,4.00E-02,-4.00E-02,4.00E-02,3.88E-02,-1.11E-02,4.62E-02,5.50E-01,1.00E-01,4.00E-02
3.84E-02,-9.65E-03,5.40E-02,4.00E-02,-4.00E-02,4.00E-02,3.88E-02,-1.11E-02,4.62E-02,5.50E-01,1.00E-01,4.00E-02
3.84E-02,-9.65E-03,5.40E-02,4.00E-02,-4.00E-02,4.00E-02,3.88E-02,-1.11E-02,4.62E-02,5.50E-01,1.00E-01,4.00E-02
3.84E-02,-9.65E-03,5.40E-02,4.00E-02,-4.00E-02,4.00E-02,3.88E-02,-1.11E-02,4.62E-02,5.50E-01,1.00E-01,4.00E-02
