detected_X_V (unit),detected_Y_V (unit),detected_Z_V (unit),detected_X_P (unit),detected_Y_P (unit),detected_Z_P (unit),detected_XF (unit),detected_YF (unit),detected_ZF (unit),X_position (unit),Y_position (unit),Z_position (unit)
5.04E-02,-4.91E-02,5.39E-02,3.63E-04,-4.00E-02,4.00E-02,3.74E-02,-4.87E-02,4.62E-02,6.00E-01,5.00E-02,4.00E-02
5.04E-02,-4.91E-02,5.39E-02,3.63E-04,-4.00E-02,4.00E-02,3.74E-02,-4.87E-02,4.62E-02,6.00E-01,5.00E-02,4.00E-02
5.04E-02,-4.91E-02,5.39E-02,3.63E-04,-4.00E-02,4.00E-02,3.74E-02,-4.87E-02,4.62E-02,6.00E-01,5.00E-02,4.00E-02
5.04E-02,-4.91E-02,5.39E-02,3.63E-04,-4.00E-02,4.00E-02,3.74E-02,-4.87E-02,4.62E-02,6.00E-01,5.00E-02,4.00E-02
5.04E-02,-4.91E-02,5.39E-02,3.63E-04,-4.00E-02,4.00E-02,3.74E-02,-4.87E-02,4.62E-02,6.00E-01,5.00E-02,4.00E-02
5.04E-02,-4.91E-02,5.39E-02,3.63E-04,-4.00E-02,4.00E-02,3.74E-02,-4.87E-02,4.62E-02,6.00E-01,5.00E-02,4.00E-02
5.04E-02,-4.91E-02,5.39E-02,3.63E-04,-4.00E-02,4.00E-02,3.74E-02,-4.87E-02,4.62E-02,6.00E-01,5.00E-02,4.00E-02
5.04E-02,-4.91E-02,5.39E-02,3.63E-04,-4.00E-02,4.00E-02,3.74E-02,-4.87E-02,4.62E-02,6.00E-01,5.00E-02,4.00E-02
5.04E-02,-4.91E-02,5.39E-02,3.63E-04,-4.00E-02,4.00E-02,3.74E-02,-4.87E-02,4.62E-02,6.00E-01,5.00E-02,4.00E-02
5.04E-02,-4.91E-02,5.39E-02,3.63E-04,-4.00E-02,4.00E-02,3.74E-02,-4.87E-02,4.62E-02,6.00E-01,5.00E-02,4.00E-02
5.04E-02,-4.91E-02,5.39E-02,3.63E-04,-4.00E-02,4.00E-02,3.74E-02,-4.87E-02,4.62E-02,6.00E-01,5.00E-02,4.00E-02
5.04E-02,-4.91E-02,5.39E-02,3.63E-04,-4.00E-02,4.00E-02,3.74E-02,-4.87E-02,4.62E-02,6.00E-01,5.00E-02,4.00E-02
5.04E-02,-4.91E-02,5.39E-02,3.63E-04,-4.00E-02,4.00E-02,3.74E-02,-4.87E-02,4.62E-02,6.00E-01,5.00E-02,4.00E-02
5.04E-02,-4.91E-02,5.39E-02,3.63E-04,-4.00E-02,4.00E-02,3.74E-02,-4.87E-02,4.62E-02,6.00E-01,5.00E-02,4.00E-02
5.04E-02,-4.91E-02,5.39E-02,3.63E-04,-4.00E-02,4.00E-02,3.74E-02,-4.87E-02,4.62E-02,6.00E-01,5.00E-02,4.00E-02
5.04E-02,-4.91E-02,5.39E-02,3.63E-04,-4.00E-02,4.00E-02,3.74E-02,-4.87E-02,4.62E-02,6.00E-01,5.00E-02,4.00E-02
5.04E-02,-4.91E-02,5.39E-02,3.63E-04,-4.00E-02,4.00E-02,3.74E-02,-4.87E-02,4.62E-02,6.00E-01,0,3.50E-02
5.04E-02,8.65E-04,5.45E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,8.24E-04,4.64E-02,6.00E-01,7.76E-20,3.95E-02
5.04E-02,8.65E-04,5.40E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,8.24E-04,4.62E-02,6.00E-01,7.14E-20,3.99E-02
5.04E-02,8.65E-04,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,8.24E-04,4.62E-02,6.00E-01,3.61E-20,4.00E-02
5.04E-02,-6.25E-03,5.34E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.59E-02,6.00E-01,1.07E-19,4.00E-02
5.04E-02,-6.25E-03,5.34E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.59E-02,6.00E-01,1.09E-19,4.00E-02
5.04E-02,-6.25E-03,5.34E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.59E-02,6.00E-01,1.06E-19,4.00E-02
5.04E-02,-6.25E-03,5.34E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.59E-02,6.00E-01,1.31E-19,4.00E-02
5.04E-02,-6.25E-03,5.34E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.59E-02,6.00E-01,1.59E-19,4.00E-02
5.04E-02,-6.25E-03,5.34E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.59E-02,6.00E-01,1.67E-19,4.00E-02
5.04E-02,-6.25E-03,5.34E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.59E-02,6.00E-01,2.41E-19,4.00E-02
5.04E-02,-6.25E-03,5.34E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.59E-02,6.00E-01,2.32E-19,4.00E-02
5.04E-02,-6.25E-03,5.34E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.59E-02,6.00E-01,2.65E-19,4.00E-02
5.04E-02,-6.25E-03,5.34E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.59E-02,6.00E-01,2.13E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.15E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,2.59E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,2.68E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.01E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,2.72E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,2.68E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,2.74E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,2.88E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,2.38E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,2.43E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,2.56E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,2.71E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,2.73E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,2.61E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,2.80E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,2.74E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.12E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.31E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.30E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.49E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.37E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.26E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,2.62E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.02E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,2.68E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.17E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.18E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,2.91E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.15E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,2.84E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.03E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.19E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.51E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.40E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.42E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.32E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.11E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.44E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.16E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.44E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.36E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.66E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.17E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.15E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.15E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,3.35E-19,4.00E-02
5.04E-02,-6.25E-03,5.39E-02,3.63E-04,-7.76E-06,4.00E-02,3.74E-02,-5.96E-03,4.62E-02,6.00E-01,2.00E-01,3.50E-02
5.04E-02,-2.06E-01,5.45E-02,3.63E-04,-4.00E-02,4.00E-02,3.74E-02,-1.99E-01,4.64E-02,6.00E-01,2.00E-01,3.95E-02
5.04E-02,-2.06E-01,5.40E-02,3.63E-04,-4.00E-02,4.00E-02,3.74E-02,-1.99E-01,4.62E-02,6.00E-01,2.00E-01,3.99E-02
5.04E-02,-2.06E-01,5.39E-02,3.63E-04,-4.00E-02,4.00E-02,3.74E-02,-1.99E-01,4.62E-02,6.00E-01,2.00E-01,4.00E-02
5.04E-02,-2.06E-01,5.39E-02,3.63E-04,-4.00E-02,4.00E-02,3.74E-02,-1.99E-01,4.62E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
5.02E-02,-7.41E-02,2.19E-02,3.63E-04,-4.00E-02,4.00E-02,3.73E-02,-7.25E-02,3.20E-02,6.00E-01,2.00E-01,4.00E-02
